id	text	labels
es_9reinas_51_MiguelNunez_2011-12-23:0	Si no has probado sus carnes te estas perdiendo algo muy grande!	[('food quality', 'positive', 'carnes')]
es_9reinas_52_MarianCamps_2011-12-11:0	Estuve cenando con unos amigos y la comida estuvo riquísima y el trato de las camareras excelente.	[('food quality', 'positive', 'comida'), ('service general', 'positive', 'trato')]
es_9reinas_52_MarianCamps_2011-12-11:1	Repetiremos seguro!!	[('restaurant general', 'positive', 'NULL')]
es_9reinas_52_MarianCamps_2011-12-11:2	Lo mejor: dejarse aconsejar por ellos a la hora de elegir plato.	[('service general', 'positive', 'ellos')]
es_9reinas_53_Adriana_2011-12-01:0	Me encanto!!!	[('restaurant general', 'positive', 'NULL')]
es_9reinas_53_Adriana_2011-12-01:1	Sobran las palabras...volveré seguro!	[('restaurant general', 'positive', 'NULL')]
es_9reinas_54_MartaColomer_2011-11-24:0	El restaurants comimos muy bien y ademas un servicio encantador y eficiente.	[('food quality', 'positive', 'restaurants'), ('service general', 'positive', 'servicio')]
es_9reinas_55_JoseMCazorlaMontero_2011-11-03:1	En algunos momentos, nos llegamos a preguntar si lo que teníamos en la boca era carne o un trozo de neumático.	[('food quality', 'negative', 'carne')]
es_9reinas_55_JoseMCazorlaMontero_2011-11-03:2	Decepcionante...	[('restaurant general', 'negative', 'NULL')]
es_9reinas_56_Michael_2011-09-28:0	La calidad de la comida excelente, el servicio super amable y siempre atento.	[('food quality', 'positive', 'comida'), ('service general', 'positive', 'servicio')]
es_9reinas_56_Michael_2011-09-28:1	El ambiente muy acogedor.	[('ambience general', 'positive', 'ambiente')]
es_9reinas_56_Michael_2011-09-28:2	Una experiencia culinaria inolvidable.	[('restaurant general', 'positive', 'experiencia')]
es_9reinas_58_NuriaCasas_2011-09-17:0	Comida y Servicio estupendo	[('food quality', 'positive', 'Comida'), ('service general', 'positive', 'Servicio')]
es_9reinas_5_MiroPietrov_2014-12-31:0	Todo muy bueno	[('restaurant general', 'positive', 'NULL')]
es_9reinas_61_JoseLuis_2011-07-09:0	ambiente íntimo y tranquilo, buen trato y buena calidad en las carnes.	[('ambience general', 'positive', 'ambiente'), ('service general', 'positive', 'trato'), ('food quality', 'positive', 'carnes')]
es_9reinas_61_JoseLuis_2011-07-09:1	El precio un tanto elevado pero razonable.	[('restaurant prices', 'neutral', 'NULL')]
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:0	Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.	[('food style_options', 'positive', 'carta'), ('food quality', 'positive', 'carnes'), ('food quality', 'positive', 'especialidades'), ('ambience general', 'positive', 'ambiente'), ('service general', 'positive', 'servicio')]
es_9reinas_62_LuciaLinaresSilveria_2011-06-17:1	Muy buena relación calidad-precio.	[('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_9reinas_63_JorgeCiollaro_2011-05-26:0	Buen servicio, ambiente y excelente comida.	[('service general', 'positive', 'servicio'), ('ambience general', 'positive', 'ambiente'), ('food quality', 'positive', 'comida')]
es_9reinas_64_Anonimo_2011-05-14:0	La comida muy rica, pero el local extremadamente ruidoso (sobre todo el piso de arriba).	[('food quality', 'positive', 'comida'), ('ambience general', 'neutral', 'local')]
es_9reinas_64_Anonimo_2011-05-14:1	Llegaba un momento en que apetecía irse por el ruido.	[('ambience general', 'negative', 'ruido')]
es_9reinas_64_Anonimo_2011-05-14:2	Poca intimidad.	[('ambience general', 'negative', 'intimidad')]
es_9reinas_64_Anonimo_2011-05-14:3	Quizás bueno para cenas de grupo, pero parejas abstenerse.	[('restaurant general', 'neutral', 'NULL')]
es_9reinas_67_Anonimo_2011-05-02:0	Local casi perfecto, cocina impecable, cantidad más que abundante, extensa carta (comida y vinos) y precio adecuado a lo que oferta.	[('ambience general', 'positive', 'Local'), ('food quality', 'positive', 'cocina'), ('food style_options', 'positive', 'carta'), ('drinks style_options', 'positive', 'carta'), ('restaurant prices', 'positive', 'NULL')]
es_9reinas_67_Anonimo_2011-05-02:1	Muy recomendable, por tanto.	[('restaurant general', 'positive', 'NULL')]
es_9reinas_67_Anonimo_2011-05-02:2	Como salvedad, diré que, a excepción del jefe de sala (o propietario, cosa que desconozco), atento, educado y detallista, el resto del servicio, pinganillos inalámbricos incluidos, no está a la altura del resto, más en lo que respecta a educación y formas que a la capacidad: habría que cuidar aspectos como retirar casi a la carrera platos sin terminar, tutear por defecto u ofrecer el silencio como toda respuesta a la duda del comensal en la elección entre dos opciones.	[('service general', 'positive', 'jefe de sala'), ('service general', 'negative', 'resto del servicio')]
es_9reinas_67_Anonimo_2011-05-02:3	Es una pena que inviertiendo exitosamente en lo complicado (local, materia prima, imagen, sitio web) se pase por alto lo básico: un par de camareros díscolos que hagan rebajar la nota de un cliente de un excelente a un notable alto.	[('ambience general', 'positive', 'local'), ('food quality', 'positive', 'materia prima'), ('service general', 'negative', 'camareros'), ('restaurant miscellaneous', 'positive', 'imagen'), ('restaurant miscellaneous', 'positive', 'sitio web')]
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:0	Fue una cena perfecta, por el lugar y sobre todo por la comida.	[('ambience general', 'positive', 'lugar'), ('food quality', 'positive', 'comida')]
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:1	Tienen una carta bastante extensa donde cada plato parece mejor que el anterior.	[('food style_options', 'positive', 'carta')]
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24:2	Para los amantes de la carne no dudéis en pedir el Solomillo del Chef, exquisíto.	[('food quality', 'positive', 'Solomillo del Chef')]
es_barceloneta_0_Jesus_2015-09-07:0	<->Aunque los productos sean de calidad el precio es elevado	[('food quality', 'positive', 'productos'), ('food prices', 'negative', 'productos')]
es_barceloneta_101_Marc_2010-09-16:0	Sólo puedo decir cosas buenas de este restaurante.	[('restaurant general', 'positive', 'restaurante')]
es_barceloneta_101_Marc_2010-09-16:1	Comimos muy bien y bien atendidos.	[('food quality', 'positive', 'NULL'), ('service general', 'positive', 'NULL')]
es_barceloneta_101_Marc_2010-09-16:2	Las gambas fresquísimas.	[('food quality', 'positive', 'gambas')]
es_barceloneta_101_Marc_2010-09-16:3	Una maravilla como está decorado.	[('ambience general', 'positive', 'NULL')]
es_barceloneta_101_Marc_2010-09-16:4	Muy agradable y con unas vistas increíbles.	[('ambience general', 'positive', 'NULL'), ('ambience general', 'positive', 'vistas')]
es_barceloneta_102_Joan_2010-05-15:0	De la comida no tengo nada que decir, pero las mesas se tocan, el servicio no es amable, en definitiva muy caro para lo que es calida precio totalmente desequilibrada.	[('food quality', 'neutral', 'comida'), ('ambience general', 'negative', 'mesas'), ('service general', 'negative', 'servicio'), ('restaurant prices', 'negative', 'precio')]
es_barceloneta_104_Vanesa_2010-03-04:1	La comida muy buena.	[('food quality', 'positive', 'comida')]
es_barceloneta_104_Vanesa_2010-03-04:2	Lo que no me gusta es el servicio.	[('service general', 'negative', 'servicio')]
es_barceloneta_105_Fer_2009-12-04:0	El último día que fuimos pedimos ostras y nos sentaron mal, a parte de que el camarero que nos sirvió servía el cava chorreando toda la mesa...pasará mucho tiempo hasta q vuelva...	[('service general', 'negative', 'camarero'), ('food quality', 'negative', 'ostras'), ('restaurant general', 'negative', 'NULL')]
es_barceloneta_107_Pedro_2009-07-29:1	La única sonrisa que vimos entre el personal fue de la chica que nos condujo a nuestra mesa.	[('service general', 'negative', 'personal')]
es_barceloneta_107_Pedro_2009-07-29:2	A partir de ahi, caras serias (por no decir de mal humor), distraidas, de los camareros... que a veces se hacían esperar, y otras veces se abalanzaban para liquidar la mesa.	[('service general', 'negative', 'camareros')]
es_barceloneta_107_Pedro_2009-07-29:3	Cubiertos mal puestos, sin la mas mínima delicadeza.	[('service general', 'negative', 'Cubiertos')]
es_barceloneta_107_Pedro_2009-07-29:4	Platos mal presentados, sobrevolando las cabezas de los comensales.	[('service general', 'negative', 'Platos')]
es_barceloneta_107_Pedro_2009-07-29:5	El servicio realmente malo.	[('service general', 'negative', 'servicio')]
es_barceloneta_107_Pedro_2009-07-29:6	La comida decente, aunque en relación al precio no estaba a la altura.	[('food quality', 'positive', 'comida'), ('food prices', 'negative', 'comida')]
es_barceloneta_107_Pedro_2009-07-29:7	Lo siento, pero no lo recomiendo en tales condiciones.	[('restaurant general', 'negative', 'NULL')]
es_barceloneta_108_Pol_2009-07-24:0	Ya no es lo que era...Ramon,ha bajado mucho, el servicio, la calidad de la comida, lo unico, la terraza.	[('restaurant general', 'negative', 'NULL'), ('ambience general', 'positive', 'terraza'), ('food quality', 'positive', 'comida'), ('service general', 'negative', 'servicio')]
es_barceloneta_108_Pol_2009-07-24:1	Sabado pasado, a las 13h, poca gente, o sea,cocina sin agobios, paella,simplemente lamentable.	[('food quality', 'negative', 'paella')]
es_barceloneta_108_Pol_2009-07-24:2	Es una pena,era de lo mejorcito de Barcelona	[('restaurant general', 'negative', 'NULL')]
es_barceloneta_109_Miguel_2009-06-11:0	Cena de negocio a más de 50 € pp y de primeros: longaniza de vic?	[('restaurant general', 'negative', 'NULL')]
es_barceloneta_109_Miguel_2009-06-11:1	tal vez del Lidl; anchoas?	[('food quality', 'negative', 'anchoas')]
es_barceloneta_109_Miguel_2009-06-11:2	"una o dos pp; de segundo bacalao a la llauna diminuto con ""secas"" de lata / carne con patatas fritas fast food."	[('food quality', 'negative', 'bacalao'), ('food quality', 'negative', 'carne con patatas fritas')]
es_barceloneta_109_Miguel_2009-06-11:3	"por el precio podrían haber sido ""peladas y fritas"", no?"	[('food prices', 'negative', 'NULL')]
es_barceloneta_109_Miguel_2009-06-11:4	en fin, lleno de turistas que vienen una sola vez (de los cruceros?)	[('ambience general', 'negative', 'turistas')]
es_barceloneta_109_Miguel_2009-06-11:6	muy defraudado por el precio y la calidad; antes no eran así!	[('restaurant prices', 'negative', 'precio'), ('food quality', 'negative', 'calidad'), ('restaurant general', 'negative', 'NULL')]
es_barceloneta_110_MaricarmenRuesga_2009-05-25:1	El servicio fue perfecto.	[('service general', 'positive', 'servicio')]
es_barceloneta_110_MaricarmenRuesga_2009-05-25:2	La cocina deliciosa.	[('food quality', 'positive', 'cocina')]
es_barceloneta_110_MaricarmenRuesga_2009-05-25:3	A través de los años nunca me han defraudado es un valor seguro.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_110_MaricarmenRuesga_2009-05-25:5	La relación calidad precio también es buena alrededor de 50 € por persona pero para una cena perfecta no lo considero caro.	[('restaurant prices', 'positive', 'NULL')]
es_barceloneta_111_Srpoke_2009-03-15:0	Arroz caldoso lamentable (para guiris, puede estar hasta bueno) y caro en general.	[('food quality', 'neutral', 'Arroz caldoso'), ('food prices', 'negative', 'Arroz caldoso')]
es_barceloneta_112_JuanAntonio_2009-03-05:0	Muy bueno, calidad, servicio que justifican su precio.	[('restaurant general', 'positive', 'NULL'), ('food quality', 'positive', 'NULL'), ('service general', 'positive', 'NULL')]
es_barceloneta_112_JuanAntonio_2009-03-05:1	Y de vulgar nada de nada, todo lo contrario.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_112_JuanAntonio_2009-03-05:2	Lo recomiendo a los que son capaces de apreciar y valorar el placer gastronómico.	[('food quality', 'positive', 'placer gastronómico')]
es_barceloneta_113_Anonimo_2009-02-14:0	Personalmente este restaurante, ya por el servicio y la actitud de los camareros, del maitrê es excelente, creo que este restaurante se merece una estrella michelin, ya que se come muy bien, son unas grandes personas.	[('service general', 'positive', 'camareros'), ('service general', 'positive', 'maitrê'), ('restaurant general', 'positive', 'restaurante'), ('food quality', 'positive', 'restaurante'), ('service general', 'positive', 'personas')]
es_barceloneta_114_Anonimo_2009-02-07:0	El local es bonito y la situación inmejorable.	[('ambience general', 'positive', 'local'), ('location general', 'positive', 'situación')]
es_barceloneta_114_Anonimo_2009-02-07:1	Sin embargo el precio es muy alto y con el tiempo ha ido subiendo de forma espectacular sin que mejore el producto.	[('restaurant prices', 'negative', 'NULL')]
es_barceloneta_114_Anonimo_2009-02-07:2	Yo no lo recomiendo.	[('restaurant general', 'negative', 'NULL')]
es_barceloneta_117_Anonimo_2008-12-06:0	Caro.	[('restaurant prices', 'negative', 'NULL')]
es_barceloneta_117_Anonimo_2008-12-06:1	La comida siempre bien.	[('food quality', 'positive', 'comida')]
es_barceloneta_117_Anonimo_2008-12-06:2	Si te toca cerca de los ventanales vistas de lujo.	[('ambience general', 'positive', 'vistas')]
es_barceloneta_118_Olga_2008-12-01:0	Comida excelente asi como su el servicio de camarero.	[('food quality', 'positive', 'Comida'), ('service general', 'positive', 'camarero')]
es_barceloneta_118_Olga_2008-12-01:1	Un tanto caótica la recepción.	[('service general', 'negative', 'recepción')]
es_barceloneta_118_Olga_2008-12-01:2	En cuanto a la carta, el tartar de lubina, supremo así como sus postres.	[('food quality', 'positive', 'tartar de lubina'), ('food quality', 'positive', 'postres')]
es_barceloneta_118_Olga_2008-12-01:3	Volveremos.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_118_Olga_2008-12-01:4	gracias	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:0	Óptimo en la calidad del producto y su elaboración.	[('food quality', 'positive', 'producto')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:1	Servicio excelente.	[('service general', 'positive', 'NULL')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:2	Homogeneidad imbatible.	[('ambience general', 'positive', 'Homogeneidad')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:3	No se puede pedir más.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:4	He visitado este restaurante cada vez que viajo a Barcelona y siempre ha sido excelso.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_11_AntonioSerranoPueyo_2015-01-15:5	No puedo más que recomendarlo ya que, sin duda, es uno de los valores más seguros de la Ciudad Condal.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_120_Gabriela_2008-07-18:0	Servicio impecable y se come de maravilla!	[('service general', 'positive', 'NULL'), ('restaurant general', 'positive', 'NULL')]
es_barceloneta_122_Luis_2008-05-20:0	Buen reestaurante, buena calidad en los platos.	[('restaurant general', 'positive', 'reestaurante'), ('food quality', 'positive', 'platos')]
es_barceloneta_122_Luis_2008-05-20:1	El único defecto es que es muy ruidoso y en algunos lugares las mesas estan muy pegadas unas a otras y creo que por el precio que pagas  podrían tener las mesas mas separadas.	[('ambience general', 'negative', 'mesas'), ('ambience general', 'negative', 'NULL')]
es_barceloneta_123_Isabel_2008-05-16:0	Buenisima la langosta a la plancha	[('food quality', 'positive', 'langosta')]
es_barceloneta_126_MarcSoler_2008-04-30:0	Lugar perfecto.	[('restaurant general', 'positive', 'Lugar')]
es_barceloneta_126_MarcSoler_2008-04-30:1	Comida digna y servicio excelente.	[('food quality', 'positive', 'Comida'), ('service general', 'positive', 'NULL')]
es_barceloneta_126_MarcSoler_2008-04-30:2	Para ir y repetir.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_128_MariaCantero_2008-04-01:0	excelemte cocina y excelente servicio	[('food quality', 'positive', 'cocina'), ('service general', 'positive', 'servicio')]
es_barceloneta_129_JoanCarles_2008-03-26:0	Es una pasada.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_129_JoanCarles_2008-03-26:1	La atención y esmero del servicio y de su maitre son dignos de premio.	[('service general', 'positive', 'maitre'), ('service general', 'positive', 'servicio')]
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:0	Un valor seguro.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:1	Producto y cocina catalana y marinera de un muy buen nivel y servicio excelente.	[('food quality', 'positive', 'Producto y cocina'), ('service general', 'positive', 'servicio')]
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15:2	Un restaurante muy homogéneo y que nunca defraudará.	[('restaurant general', 'positive', 'restaurante')]
es_barceloneta_130_Alvaro_2008-03-21:0	Repito cada vez que puedo, con la familia o con la empresa.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_130_Alvaro_2008-03-21:1	La atención es exquisita y la comida (fideua,arroces y entrantes) de muy buena calidad.	[('service general', 'positive', 'atención'), ('food quality', 'positive', 'comida')]
es_barceloneta_130_Alvaro_2008-03-21:2	El precio lo vale y el entorno más.	[('restaurant prices', 'positive', 'NULL'), ('ambience general', 'positive', 'entorno')]
es_barceloneta_132_Fer_2008-02-11:0	Muy recomendable.	[('restaurant general', 'positive', 'NULL')]
es_barceloneta_132_Fer_2008-02-11:1	No es nada barato pero ofrece calidad y los platos están bien cocinados y con elementos frescos.	[('food quality', 'positive', 'NULL'), ('restaurant prices', 'negative', 'NULL'), ('food quality', 'positive', 'platos')]
es_barceloneta_132_Fer_2008-02-11:2	Buen ambiente, servicio mediocre.	[('ambience general', 'positive', 'ambiente'), ('service general', 'negative', 'servicio')]
es_barceloneta_133_Theo_2008-02-02:0	fuimos a cenar para un cumpleaños con amigos y fue fantastico, un buen trato  y la comida excelente, sobretodo el solomillo a los 3 quesos y la cabra caliente sobre pure de manzana...	[('restaurant general', 'positive', 'NULL'), ('service general', 'positive', 'trato'), ('food quality', 'positive', 'comida'), ('food quality', 'positive', 'solomillo a los 3 quesos'), ('food quality', 'positive', 'cabra caliente sobre pure de manzana')]
es_barceloneta_135_Pedro_2007-11-24:0	Calidad/Precio :elevado , la ubicación y el entorno muy agradable, pero en el interior hay un exceso de ruido que hacer sentirse incómodo y no disfrutar de la comida, sinceramente prefiero otros donde me encuentro mas agusto.	[('location general', 'positive', 'ubicación'), ('ambience general', 'positive', 'entorno'), ('food quality', 'negative', 'NULL'), ('food prices', 'negative', 'NULL'), ('ambience general', 'negative', 'interior'), ('restaurant general', 'negative', 'NULL')]
es_barceloneta_137_Gema_2007-09-28:0	Un lugar magnífico para comer buen marisco y cualquiera de sus arroces o suquet, aunque muy recomendable, no lo recomendaría para una cena íntima romántica, puesto que las conversaciones de las mmesas vecinas son muy animadas, puesto que el local se presta a ello, y el ambiente es de familias o grupos en general.	[('food quality', 'positive', 'marisco'), ('ambience general', 'negative', 'cena'), ('ambience general', 'negative', 'mmesas'), ('ambience general', 'neutral', 'ambiente')]
es_barceloneta_137_Gema_2007-09-28:1	Servicio excelente, vistas magníficas y excelente relación calidad-precio, siempre teniendo en cuenta que la calidad es muy alta.	[('service general', 'positive', 'Servicio'), ('ambience general', 'positive', 'vistas'), ('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_barceloneta_137_Gema_2007-09-28:2	Más que recomendable.	[('restaurant general', 'positive', 'NULL')]
